id,destination_key_value,amount,timestamp,key,key_type,institution,branch,account_number,account_type,owner_type,owner_name,cnpj,company_name,registration_date,status,status_date,share_capital,branch_type,common_transfers_client,all_transfers,confidence_score,fraud_reasons
45857f5f-a1e7-4aa5-9028-0edf4bf23e1f,37975057287903,26224.26,2023-10-24T09:21:32,37975057287903,CNPJ,BANCO DO BRASIL S.A.,5814,94006634,CONTA_CORRENTE,PESSOA_JURIDICA,Caldeira - EI,37975057287903,Caldeira - EI,1991-03-16,ATIVO,2024-12-07,1633396.8,MATRIZ,2,512,0.9,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social médio (500k - 2M)"
988c2c01-c61c-4076-b37d-0ac9e2f70398,37975057287903,87661.62,2023-04-02T18:33:38,37975057287903,CNPJ,BANCO DO BRASIL S.A.,5814,94006634,CONTA_CORRENTE,PESSOA_JURIDICA,Caldeira - EI,37975057287903,Caldeira - EI,1991-03-16,ATIVO,2024-12-07,1633396.8,MATRIZ,2,927,0.9,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social médio (500k - 2M)"
eab3a7f3-6ed4-4cfb-82f1-1d89cc7c0a09,37975057287903,51258.25,2022-09-14T07:38:07,37975057287903,CNPJ,BANCO DO BRASIL S.A.,5814,94006634,CONTA_CORRENTE,PESSOA_JURIDICA,Caldeira - EI,37975057287903,Caldeira - EI,1991-03-16,ATIVO,2024-12-07,1633396.8,MATRIZ,0,811,0.6,"Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano), Empresa ativa, Empresa com mais de 15 anos de existência, Capital social médio (500k - 2M)"
39b018d3-b2a8-4e64-805e-1dec325aab8f,81899142594760,61139.66,2023-03-02T08:52:18,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,5,508,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
10e5e9d7-7a79-4cf1-b8cd-38a03cc54a7a,81899142594760,81600.89,2024-03-10T22:15:41,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,0,35,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano)"
b2f81e55-59a7-45b5-8db5-ba3645f98a7d,81899142594760,5223.07,2022-05-17T04:19:11,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,3,10,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
d078f268-fa71-4ab7-9ef0-d8372bdbf854,81899142594760,24729.59,2024-05-20T21:01:33,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,9,54,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
2e560fe5-caff-408c-9e3a-00c2de9a9f0c,81899142594760,10789.34,2020-12-02T12:15:04,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,9,956,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
e6f05568-3ced-4b7f-8373-d22e1b4e9e95,81899142594760,90169.33,2020-08-04T19:09:17,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,0,91,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano)"
b2b4c82e-3c3f-437a-86a5-7d67cf96a9a2,81899142594760,89329.47,2024-04-22T22:51:09,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,2,564,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
20629ae4-63b2-440d-8b8f-dba50764f6aa,81899142594760,56431.12,2020-06-23T07:40:24,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,5,545,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
d7de0aa8-9faa-4055-be52-c9955de4c2bd,81899142594760,36644.07,2022-08-23T16:31:44,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,0,896,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano)"
9220a4fe-1e6d-4fe7-9a71-01022a9c56d8,81899142594760,33688.3,2025-02-07T02:21:15,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,0,893,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano)"
cdf58158-896f-4cbd-b314-06d35f42704d,81899142594760,81340.91,2023-10-17T20:45:30,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,6,81,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
97672fa2-dcae-4f7a-ad52-d6180fb20020,81899142594760,26481.29,2024-07-01T05:12:29,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,4,1046,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
f93acd05-d5c4-4fe4-ae13-9dc759535f1c,81899142594760,39165.39,2023-10-21T23:54:51,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,0,447,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano)"
8faff05e-d9f0-421c-976f-e7fab0e771aa,81899142594760,91217.48,2020-10-12T04:40:34,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,0,1184,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano)"
c9db7401-50c3-42b5-a6bd-ffec3ae65716,81899142594760,24935.84,2025-03-18T08:59:37,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,0,1176,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano)"
70f14735-c179-4dc0-9d6a-19f8b6cd0a01,81899142594760,89938.81,2024-07-18T05:09:52,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,2,517,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
58b75360-879e-4682-8b01-c2c38637e7bd,81899142594760,87502.45,2023-01-26T19:41:07,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,0,845,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano)"
4c58a6ba-b4bd-4c86-b05b-47ec3ae04420,81899142594760,13873.09,2020-11-11T15:07:22,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,2,27,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
eba41d97-c9cb-439f-bbf9-dc62159392bc,81899142594760,77409.78,2021-07-28T22:36:21,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,6,52,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
601bd27a-d169-4731-a208-db764ca974c6,81899142594760,90447.57,2022-08-02T08:56:36,81899142594760,CNPJ,ITAÚ UNIBANCO S.A.,6011,71477470,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Freitas Ltda.,81899142594760,Moreira Freitas Ltda.,2022-11-30,INATIVO,2025-05-09,4000544.48,MATRIZ,4,1098,0.0,"Empresa com status inativo, Mudança de status recente, Empresa muito recente (menos de 5 anos), Baixa movimentação anual (<1k/ano)"
e4784285-6347-4d1f-a270-9017ee401ac1,74734953372416,77095.07,2021-08-08T17:08:02,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,0,88,0.5,"Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano), Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
a24e0e33-7e47-4384-852d-a4a5fb224048,74734953372416,4939.14,2024-04-28T10:48:11,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,0,906,0.5,"Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano), Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
78ac3993-11e7-4c71-83ca-251a300b9ef7,74734953372416,82926.01,2025-04-27T23:20:57,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,0,417,0.5,"Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano), Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
b7b495bd-1855-4863-ba22-4fe5bb142f0a,74734953372416,84690.89,2025-05-10T06:19:59,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,8,575,1.0,"Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
cae99ac8-530a-4c26-8d65-7d6dadca8f0b,74734953372416,52644.81,2022-08-08T16:44:46,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,8,55,1.0,"Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
d7e38d27-316d-4bf3-be53-0e306a87448b,74734953372416,14762.76,2025-05-26T22:37:01,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,7,990,1.0,"Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
f7413631-3f0d-4ec0-85ee-769777c651d0,74734953372416,94796.28,2020-09-03T23:39:23,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,8,89,1.0,"Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
fb49144e-5878-4002-befb-59710d0a56d8,74734953372416,13477.16,2021-06-25T17:16:23,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,0,21,0.5,"Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano), Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
c131ca0f-ccdc-45f0-9600-78b9e10a606e,74734953372416,15929.39,2021-03-19T20:51:11,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,0,1036,0.5,"Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano), Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
6606a8ab-cb87-44ff-8fad-0e73dae3aafe,74734953372416,41845.84,2023-08-24T15:45:26,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,0,441,0.5,"Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano), Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
96e4cff8-bee3-470b-a1d7-b16d565df0b2,74734953372416,20236.87,2020-08-20T19:01:00,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,1,1077,0.8,"Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
baeceee4-28ff-4a6f-af9b-741f42e54067,74734953372416,63978.36,2022-11-05T04:05:50,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,6,1110,1.0,"Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
7093d7be-5bb5-480b-a9f0-61da4c51fbd1,74734953372416,49767.46,2020-11-14T17:17:53,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,4,594,1.0,"Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
9fae27f3-6681-4ee9-8af0-47f65a6adf8a,74734953372416,41836.2,2024-10-07T08:02:03,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,5,545,1.0,"Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
1965bf30-09e9-414e-9c41-8d422193b234,74734953372416,67283.19,2023-07-22T07:51:20,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,0,1007,0.5,"Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano), Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
a1d89cf6-c3a6-41cd-8b69-ca19c5c888c5,74734953372416,90831.09,2020-10-06T22:28:32,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,2,971,0.8,"Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
93ec2b2e-8eed-46ef-bf90-6d6eb44cbb44,74734953372416,18952.29,2024-02-21T08:59:39,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,0,811,0.5,"Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano), Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
7a933b78-ee57-46f0-bc09-cc90aa9ee311,74734953372416,10210.02,2023-04-17T09:05:14,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,0,1034,0.5,"Nenhuma transação comum com este cliente, Baixa movimentação anual (<1k/ano), Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
6511f1e1-c00f-411e-91f3-9b434c474c14,74734953372416,79297.7,2024-04-11T15:49:04,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,3,858,1.0,"Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
862a4c9e-050c-41bb-bbef-2064a2a06e76,74734953372416,54269.92,2023-10-25T10:04:39,74734953372416,CNPJ,BANCO SANTANDER S.A.,1264,36631595,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira S/A,74734953372416,Teixeira S/A,2018-01-03,ATIVO,2024-09-09,9193013.14,MATRIZ,1,429,0.8,"Empresa ativa, Empresa com mais de 5 anos de existência, Capital social elevado (>2M)"
42ecb757-0964-4cb9-a7df-526aefec27e8,44552440012567,55530.87,2021-12-24T22:58:54,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,0,913,0.7,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M)"
7d69771d-c492-450e-a394-a64bec1c6f91,44552440012567,66861.66,2021-10-31T18:49:42,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,9,804,1.0,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
23535d31-f470-4126-ad3f-8f97607523aa,44552440012567,67091.55,2024-12-31T19:12:51,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,0,46,0.7,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M)"
7dec03a2-61dc-4687-9d48-9b9949e3da5b,44552440012567,7679.26,2021-08-31T13:23:40,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,5,518,1.0,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
b76515b1-d47f-4545-bbde-23c5bbd9c7eb,44552440012567,90012.78,2023-05-27T05:21:05,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,4,808,1.0,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
9479eb15-941d-42f0-b81e-9cac1f26f6a3,44552440012567,30155.28,2021-02-03T06:45:52,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,7,1177,1.0,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
b32303ed-feff-44fb-9130-fe9b37e9bb77,44552440012567,48281.01,2024-03-02T00:21:28,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,0,66,0.7,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M)"
70fcd6e8-6eba-4134-a7dd-5216842895aa,44552440012567,86411.78,2020-10-12T04:19:25,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,0,68,0.7,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M)"
fed40b56-c213-4a10-9adf-6bde65896ece,44552440012567,31321.53,2022-04-21T02:26:20,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,0,1124,0.7,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M)"
15968e9d-8579-4fa4-945c-91e6e2be851d,44552440012567,57189.2,2022-12-11T02:25:54,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,0,28,0.7,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M)"
2d37a8b9-4ce1-4185-9e47-a9e2fbb8aaef,44552440012567,44777.52,2024-12-20T15:28:53,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,1,936,1.0,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M)"
a5e832a8-d71e-4447-958f-c3d071de9e64,44552440012567,21067.3,2022-07-08T15:15:23,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,3,1012,1.0,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
2a0f945a-90b7-4940-8130-f6a2f3049ff6,44552440012567,44238.61,2022-08-25T11:19:17,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,3,569,1.0,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M), Algumas transações anteriores com este cliente (3 a 9)"
0f5ac963-60ad-4eb6-a460-cdf16cafbc54,44552440012567,75850.12,2020-10-09T16:48:14,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,0,482,0.7,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M)"
c3a136f8-950a-4096-b77e-d14661a4b610,44552440012567,97991.92,2022-08-14T21:42:10,44552440012567,CNPJ,ITAÚ UNIBANCO S.A.,7866,42636345,CONTA_CORRENTE,PESSOA_JURIDICA,Cunha,44552440012567,Cunha,1984-07-02,ATIVO,2024-10-09,2650988.77,MATRIZ,0,587,0.7,"Empresa ativa, Empresa com mais de 15 anos de existência, Capital social elevado (>2M)"
