id,endToEndId,originClientId,destinationKeyValue,amount,timestamp,key,key_type,institution,branch,account_number,account_type,owner_type,owner_name,cnpj,company_name,registration_date,status,status_date,share_capital,branch_type,common_transfers_client,all_transfers,confidence_score,fraud_reasons
0d661647-a208-4ee7-b578-9a7ce7a26d5f,E607469482025011818331525F49B4E06,5,22897923887770,52605.89,2025-01-18T19:50:54,22897923887770,CNPJ,BANCO INTER S.A.,3560,21471667,CONTA_CORRENTE,PESSOA_JURIDICA,da Mota,22897923887770,da Mota,2019-06-15,ATIVA,2024-10-29,6208009.84,FILIAL,0,939,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
2db89a8b-2bd0-40d4-9ee6-34c03e679454,E6074694820240518759590B0DC794854,2,96436104840536,32785.08,2024-05-18T01:34:01,96436104840536,CNPJ,ITAÚ UNIBANCO S.A.,6600,88251653,CONTA_CORRENTE,PESSOA_JURIDICA,Albuquerque Albuquerque - ME,96436104840536,Albuquerque Albuquerque - ME,2017-03-23,ATIVA,2025-02-10,2679917.96,FILIAL,10,434,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
935fad64-c829-4306-8600-3fe9a19c54d2,E607469482024060579F5AE80A4EB4634,6,40569651350015,49485.7,2024-06-05T21:28:18,40569651350015,CNPJ,BANCO SANTANDER (BRASIL) S.A.,7699,51309575,CONTA_POUPANCA,PESSOA_JURIDICA,Araújo S/A,40569651350015,Araujo S/A,2017-02-12,ATIVA,2024-11-16,2884441.28,MATRIZ,0,904,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
ea1d196b-fc54-484e-b943-50e92c5cc1f7,E6074694820240529A584BE136745410B,9,20206992256420,65172.56,2024-05-29T17:10:58,20206992256420,CNPJ,NUBANK,8816,92333431,CONTA_POUPANCA,PESSOA_JURIDICA,Sampaio,20206992256420,Sampaio,2019-11-21,ATIVA,2024-12-17,4930711.6,FILIAL,5,45,0.9,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
1e065f8f-63d9-43a9-93dc-461177a41218,E607469482024091952F39CDE2DBF4F6D,5,72145550425038,72380.86,2024-09-19T20:43:17,72145550425038,CNPJ,ITAÚ UNIBANCO S.A.,6143,68607725,CONTA_CORRENTE,PESSOA_JURIDICA,Araújo S.A.,72145550425038,Araujo S.A.,2017-05-21,ATIVA,2024-08-28,8765579.59,MATRIZ,5,945,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
898d2e58-f8c3-44ef-9d4a-5122e841d6fe,E6074694820230830578D7A6E3B1B42ED,10,44024710530355,32233.62,2023-08-30T12:37:47,44024710530355,CNPJ,CAIXA ECONÔMICA FEDERAL,8708,53630560,CONTA_POUPANCA,PESSOA_JURIDICA,Ramos,44024710530355,Ramos,2020-03-23,ATIVA,2024-05-27,4230892.35,FILIAL,10,1066,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
5bf3af13-3fab-4fe0-9c21-393cc03e4960,E6074694820230616B20F2202764142A8,8,45633655754989,94865.69,2023-06-16T16:35:47,45633655754989,CNPJ,BANRISUL,1045,52770376,CONTA_POUPANCA,PESSOA_JURIDICA,Cirino,45633655754989,Cirino,2019-11-01,ATIVA,2024-12-10,763245.58,MATRIZ,0,516,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
078e6ea5-e1c5-46be-83b0-8744a8b390c9,E6074694820231014304691132D164130,8,75521616661600,86262.73,2023-10-14T13:49:36,75521616661600,CNPJ,BANCO SANTANDER (BRASIL) S.A.,1691,50483508,CONTA_POUPANCA,PESSOA_JURIDICA,Garcia da Luz S/A,75521616661600,Garcia da Luz S/A,2021-09-03,ATIVA,2025-04-26,8924587.83,MATRIZ,0,862,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
09804411-3753-4fc7-ab9f-956bad1f5f55,E6074694820240517245DA3BC1A864244,3,89606508858421,46625.87,2024-05-17T16:23:04,89606508858421,CNPJ,BRADESCO S.A.,5047,83855446,CONTA_POUPANCA,PESSOA_JURIDICA,Siqueira Mendonça e Filhos,89606508858421,Siqueira Mendonca e Filhos,2022-10-08,ATIVA,2024-09-21,2412182.83,FILIAL,5,819,0.8,"['Empresa ativa', 'Capital social elevado']"
4ffb1ce6-422c-409c-8f18-bbb764eee7d8,E60746948202310194C33EFAE02284512,9,34397151115394,69014.21,2023-10-19T01:10:03,34397151115394,CNPJ,BRADESCO S.A.,4147,40487373,CONTA_CORRENTE,PESSOA_JURIDICA,Machado e Filhos,34397151115394,Machado e Filhos,2018-03-23,ATIVA,2024-11-17,7155459.1,FILIAL,6,1166,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
dcdc9007-3c0e-4cd7-a802-8594c8ea3f52,E60746948202504169E019F3ADFAA4161,3,25577075506099,62423.67,2025-04-16T22:57:22,25577075506099,CNPJ,BANRISUL,8664,68263474,CONTA_CORRENTE,PESSOA_JURIDICA,Lima S.A.,25577075506099,Lima S.A.,2017-10-22,ATIVA,2025-03-18,8414342.4,FILIAL,0,890,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
80117fb8-9f29-493a-93d5-c910976017bd,E60746948202410163882B94E8C17461E,8,17128319482250,90414.8,2024-10-16T06:55:13,17128319482250,CNPJ,BANCO DO BRASIL S.A.,8486,73648171,CONTA_POUPANCA,PESSOA_JURIDICA,Moreira S/A,17128319482250,Moreira S/A,2015-11-27,ATIVA,2024-09-16,7874820.59,MATRIZ,6,1147,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
7d4101d5-4044-4cbd-97fe-b0d8edf9002c,E6074694820250416B49804B5BF2D4554,2,47836200385265,39460.2,2025-04-16T11:34:44,47836200385265,CNPJ,BRADESCO S.A.,3113,58317286,CONTA_CORRENTE,PESSOA_JURIDICA,Teixeira,47836200385265,Teixeira,2021-04-20,ATIVA,2024-07-16,8968899.57,FILIAL,0,1192,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
1ba4c514-953e-49b3-8685-2fc4d00686e8,E60746948202310163824931400EE437D,10,6870057268015,1876.18,2023-10-16T09:03:42,6870057268015,CNPJ,BANCO INTER S.A.,8447,62659149,CONTA_CORRENTE,PESSOA_JURIDICA,Barbosa Albuquerque S.A.,6870057268015,Barbosa Albuquerque S.A.,2020-03-01,ATIVA,2024-05-24,4976507.98,MATRIZ,0,975,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
026affbb-98f0-4432-b892-d23a50a709e8,E6074694820250113265381E672134D5F,9,6195336200140,69259.59,2025-01-13T16:21:42,6195336200140,CNPJ,BRADESCO S.A.,3082,82689862,CONTA_POUPANCA,PESSOA_JURIDICA,Fernandes Ltda.,6195336200140,Fernandes Ltda.,2017-02-18,ATIVA,2024-09-18,9193959.93,MATRIZ,1,925,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
491a5cb4-ab36-4564-9822-db99ad10a2cd,E6074694820240313567D1A96A30540B5,5,77020173042010,5241.64,2024-03-13T05:00:18,77020173042010,CNPJ,BANCO ORIGINAL S.A.,4292,50265517,CONTA_CORRENTE,PESSOA_JURIDICA,Ferreira,77020173042010,Ferreira,2018-05-26,ATIVA,2024-08-15,5744819.99,MATRIZ,0,1141,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
f9c47c95-481d-45dc-8f0c-c1e79c530b11,E6074694820241107483FDCEC0F3E4C46,6,36647965843123,32236.34,2024-11-07T00:19:59,36647965843123,CNPJ,BANCO BTG PACTUAL S.A.,9756,70945069,CONTA_CORRENTE,PESSOA_JURIDICA,Gonçalves,36647965843123,Goncalves,2016-11-28,ATIVA,2025-05-11,2248227.83,FILIAL,0,429,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
15e06bc6-d3c3-4de9-95f5-d31b0759cbae,E6074694820240413808E97ADB0E64333,1,41526611170239,43567.04,2024-04-13T02:23:27,41526611170239,CNPJ,BANCO SANTANDER (BRASIL) S.A.,8159,90436741,CONTA_CORRENTE,PESSOA_JURIDICA,Vargas - EI,41526611170239,Vargas - EI,2020-07-16,ATIVA,2025-03-15,1753185.46,FILIAL,9,590,0.8,"['Empresa ativa', 'Capital social elevado']"
05b91b66-b5b9-4515-9d6d-dfb7937826cf,E60746948202404147D7274BF90484913,4,6057262106406,42041.9,2024-04-14T02:48:36,6057262106406,CNPJ,BANRISUL,1799,80219247,CONTA_CORRENTE,PESSOA_JURIDICA,Sales,6057262106406,Sales,2016-11-23,ATIVA,2024-12-26,7662010.43,FILIAL,7,885,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
5511fa70-0893-4804-9bbf-c8c83c73e088,E60746948202308012D75578C6A384393,1,37211597092575,68332.83,2023-08-01T16:42:12,37211597092575,CNPJ,BANCO SANTANDER (BRASIL) S.A.,4437,81509902,CONTA_CORRENTE,PESSOA_JURIDICA,Abreu Cardoso - ME,37211597092575,Abreu Cardoso - ME,2020-04-11,ATIVA,2025-03-20,8326373.96,FILIAL,0,979,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
d3a84097-93e3-4b00-961e-d1895c6bf322,E607469482023071629018F78B18B4636,2,37140317514757,50528.64,2023-07-16T05:44:34,37140317514757,CNPJ,CAIXA ECONÔMICA FEDERAL,9960,53790637,CONTA_POUPANCA,PESSOA_JURIDICA,Leão e Filhos,37140317514757,Leao e Filhos,2015-07-21,ATIVA,2024-09-11,8917208.94,MATRIZ,0,468,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
5a3868e7-1eea-4742-93d3-0c87d44773eb,E60746948202503132EE419FF9F4343AD,6,58579582195775,5313.91,2025-03-13T09:15:31,58579582195775,CNPJ,BANCO ORIGINAL S.A.,8716,56564709,CONTA_CORRENTE,PESSOA_JURIDICA,Sales Barros - ME,58579582195775,Sales Barros - ME,2019-07-26,ATIVA,2024-07-14,8397252.57,FILIAL,3,83,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
721cfdf8-322a-461e-91a2-a500a8b3821a,E6074694820240607D741783820624E70,5,49231642600031,23204.95,2024-06-07T09:17:44,49231642600031,CNPJ,BRADESCO S.A.,6028,51286033,CONTA_POUPANCA,PESSOA_JURIDICA,Silva,49231642600031,Silva,2018-12-23,ATIVA,2025-04-12,4550347.18,FILIAL,0,460,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
33a591a0-dc16-48a2-9159-a232f858acbe,E607469482024121791F46CD3528E4010,2,59315973969279,55540.75,2024-12-17T12:40:35,59315973969279,CNPJ,CAIXA ECONÔMICA FEDERAL,8015,22874493,CONTA_CORRENTE,PESSOA_JURIDICA,Machado,59315973969279,Machado,2023-01-24,ATIVA,2024-06-13,8957652.09,FILIAL,0,21,0.2,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual']"
a1296c2c-93c2-4327-97d7-768aaa5576c0,E6074694820240507DF54264D26D941A5,9,82349935472230,22344.69,2024-05-07T10:36:43,82349935472230,CNPJ,BANRISUL,2208,51175184,CONTA_POUPANCA,PESSOA_JURIDICA,Moreira S/A,82349935472230,Moreira S/A,2017-10-15,ATIVA,2025-02-07,6820542.42,FILIAL,0,50,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
0a733d17-0987-4bcd-83cb-7d60adb34e63,E6074694820240201466D6E598187467C,10,14230551950677,2376.97,2024-02-01T22:32:09,14230551950677,CNPJ,ITAÚ UNIBANCO S.A.,4444,22344607,CONTA_CORRENTE,PESSOA_JURIDICA,Cirino,14230551950677,Cirino,2017-05-13,ATIVA,2024-10-11,8919685.58,FILIAL,0,571,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
fd882efe-df3b-40e5-980d-1419117cad3d,E60746948202307104E32D16E1F3D4340,2,12340967780512,62682.6,2023-07-10T07:50:03,12340967780512,CNPJ,BRADESCO S.A.,6356,48463178,CONTA_CORRENTE,PESSOA_JURIDICA,Pimenta e Filhos,12340967780512,Pimenta e Filhos,2018-11-23,ATIVA,2025-03-02,1437229.72,FILIAL,0,58,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
c0a42117-cce1-4b45-aa95-0e91bc00da41,E607469482024120656991CD8DEC34181,4,72504042707673,40273.92,2024-12-06T00:34:09,72504042707673,CNPJ,BANCO BTG PACTUAL S.A.,2040,29041555,CONTA_CORRENTE,PESSOA_JURIDICA,Albuquerque e Filhos,72504042707673,Albuquerque e Filhos,2019-10-03,ATIVA,2024-11-07,4194890.48,FILIAL,4,1189,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
2a3ac111-5026-4fd0-8543-33c135337821,E60746948202503214CBE30108AC540A5,3,55602669240960,16045.97,2025-03-21T04:43:55,55602669240960,CNPJ,CAIXA ECONÔMICA FEDERAL,8510,86183799,CONTA_CORRENTE,PESSOA_JURIDICA,Lopes,55602669240960,Lopes,2016-03-05,ATIVA,2024-10-09,6755341.97,MATRIZ,9,1108,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
6dc0bd0d-dc91-4526-a7fe-5edd88ff0525,E60746948202307185E5F2A97F5FF40ED,3,39360836897078,49739.95,2023-07-18T02:58:37,39360836897078,CNPJ,NUBANK,3163,78336534,CONTA_POUPANCA,PESSOA_JURIDICA,Moraes Gomes - ME,39360836897078,Moraes Gomes - ME,2020-07-02,ATIVA,2025-02-09,2519679.5,MATRIZ,1,1175,0.8,"['Empresa ativa', 'Capital social elevado']"
152abc01-098d-4782-9bc4-198ec5004241,E6074694820230526A510443C879C4D75,6,80596563923590,60603.94,2023-05-26T08:45:20,80596563923590,CNPJ,BRADESCO S.A.,1768,62227456,CONTA_POUPANCA,PESSOA_JURIDICA,Nogueira Oliveira e Filhos,80596563923590,Nogueira Oliveira e Filhos,2019-12-11,ATIVA,2024-12-11,5750397.24,FILIAL,0,827,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
5d1f72bc-3302-44ef-902e-e8483752f9bf,E607469482024021166BC142C6FF7463E,9,2075346928004,70869.88,2024-02-11T21:21:25,2075346928004,CNPJ,BANCO DO BRASIL S.A.,6584,48885854,CONTA_POUPANCA,PESSOA_JURIDICA,Pacheco Ltda.,2075346928004,Pacheco Ltda.,2020-11-05,ATIVA,2024-08-08,8045453.66,MATRIZ,6,833,0.8,"['Empresa ativa', 'Capital social elevado']"
ddad13a4-bf7e-4eaf-a0d8-3cb4ff20ff28,E6074694820250216B9E96BF04D444614,2,81408128342318,89819.59,2025-02-16T00:30:14,81408128342318,CNPJ,BANCO ORIGINAL S.A.,2265,97323492,CONTA_POUPANCA,PESSOA_JURIDICA,Carvalho,81408128342318,Carvalho,2016-02-24,ATIVA,2025-05-12,6406800.88,FILIAL,0,1089,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
58e2b60e-f0ca-4dca-a7ea-03b7de9eb810,E60746948202306272568FDC6D26446FD,3,65188489003995,29361.66,2023-06-27T23:46:37,65188489003995,CNPJ,BRADESCO S.A.,3429,81829584,CONTA_CORRENTE,PESSOA_JURIDICA,Albuquerque,65188489003995,Albuquerque,2021-06-27,ATIVA,2024-05-20,5593188.58,MATRIZ,9,1054,0.8,"['Empresa ativa', 'Capital social elevado']"
32f7eefd-1ea4-427d-86ae-d3bd5a08e8c6,E607469482024092835B6E6131E084BC1,4,23620382821198,21797.94,2024-09-28T12:59:14,23620382821198,CNPJ,CAIXA ECONÔMICA FEDERAL,5317,50647173,CONTA_CORRENTE,PESSOA_JURIDICA,Moreira Porto S/A,23620382821198,Moreira Porto S/A,2021-12-13,ATIVA,2025-03-25,6674840.31,FILIAL,0,889,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
75c10b36-8d99-4c14-8927-275abb56dbba,E6074694820250419E942F1DBD9D7463B,6,70786475665612,86707.9,2025-04-19T17:35:34,70786475665612,CNPJ,BANCO BTG PACTUAL S.A.,7262,62075769,CONTA_POUPANCA,PESSOA_JURIDICA,Campos,70786475665612,Campos,2020-10-25,ATIVA,2024-11-19,3509224.3,FILIAL,0,416,0.2,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual']"
7008311d-0963-4f25-963f-a656cc582c15,E6074694820240105A650A6CB04644E1A,2,80364150179768,77623.51,2024-01-05T15:39:52,80364150179768,CNPJ,BANRISUL,1851,51312655,CONTA_CORRENTE,PESSOA_JURIDICA,Costela Ltda.,80364150179768,Costela Ltda.,2016-02-20,ATIVA,2024-05-27,1350774.23,MATRIZ,8,833,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
fa62f20c-273f-42f0-88e9-e93cf61e124c,E60746948202502087D6ED26A3B9C4F09,5,38776063322570,55531.75,2025-02-08T12:56:56,38776063322570,CNPJ,NUBANK,3178,79054093,CONTA_CORRENTE,PESSOA_JURIDICA,Montenegro S.A.,38776063322570,Montenegro S.A.,2018-03-16,ATIVA,2025-03-11,8780412.42,FILIAL,0,824,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
f0a17b6d-dc9c-4338-bd3c-4e8fbe26e727,E60746948202410309DC9E1559A6748A3,3,84079712438125,23617.66,2024-10-30T12:26:21,84079712438125,CNPJ,NUBANK,2489,29553457,CONTA_POUPANCA,PESSOA_JURIDICA,Alves Abreu Ltda.,84079712438125,Alves Abreu Ltda.,2015-09-02,ATIVA,2024-06-08,3404790.1,FILIAL,9,1081,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
c5198e00-cccd-47ff-afc1-905713510194,E6074694820240421D72EB07ED1704C1B,2,3243518867415,46376.77,2024-04-21T14:02:43,3243518867415,CNPJ,BANCO ORIGINAL S.A.,3994,90682794,CONTA_POUPANCA,PESSOA_JURIDICA,Lima,3243518867415,Lima,2015-07-19,ATIVA,2024-05-13,8262913.24,MATRIZ,3,570,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
c3622b2f-3f8f-4b9b-829a-2c586af6a92e,E6074694820240420CA970E0E421D4713,4,52972293962438,4991.48,2024-04-20T08:27:21,52972293962438,CNPJ,NUBANK,3886,22829897,CONTA_POUPANCA,PESSOA_JURIDICA,Sá S.A.,52972293962438,Sa S.A.,2021-03-20,ATIVA,2024-06-05,5561917.77,FILIAL,1,1117,0.8,"['Empresa ativa', 'Capital social elevado']"
ef1c4e42-a95e-41b7-8ac6-f6adab283af5,E6074694820250428D2A55A4D3ED2497C,7,17843859527767,38408.88,2025-04-28T03:08:37,17843859527767,CNPJ,ITAÚ UNIBANCO S.A.,6361,19176310,CONTA_CORRENTE,PESSOA_JURIDICA,Andrade Mendonça - ME,17843859527767,Andrade Mendonca - ME,2022-09-08,ATIVA,2024-09-22,3867573.16,MATRIZ,9,514,0.8,"['Empresa ativa', 'Capital social elevado']"
dea47868-e28e-47c2-9a60-82b4a9c9c37b,E607469482023072921E4676F96414B26,4,31773419567509,46570.56,2023-07-29T05:14:51,31773419567509,CNPJ,BANCO INTER S.A.,8674,11532513,CONTA_POUPANCA,PESSOA_JURIDICA,Ramos,31773419567509,Ramos,2021-01-12,ATIVA,2024-09-02,6021721.94,FILIAL,1,63,0.45,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Capital social elevado']"
028f1425-97e6-43a8-8087-33b636a422b3,E60746948202311307AE0D5474D674490,2,34894758901105,52821.47,2023-11-30T19:07:16,34894758901105,CNPJ,BRADESCO S.A.,8617,52584473,CONTA_POUPANCA,PESSOA_JURIDICA,Cirino,34894758901105,Cirino,2019-08-14,ATIVA,2024-12-08,5222365.22,FILIAL,0,442,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
e079351f-d9c5-48d1-bf6f-d090cf91638f,E6074694820241028004CAFC5DA644511,7,3925926054944,98957.92,2024-10-28T18:19:45,3925926054944,CNPJ,BANCO DO BRASIL S.A.,4731,11887582,CONTA_CORRENTE,PESSOA_JURIDICA,Fogaça,3925926054944,Fogaca,2016-02-14,ATIVA,2024-10-10,7323044.28,MATRIZ,5,100,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
c23e8847-d5eb-4528-8ea9-349cb01ebd15,E6074694820241122A8744F546289462E,8,64932183771910,90327.44,2024-11-22T04:14:27,64932183771910,CNPJ,ITAÚ UNIBANCO S.A.,7776,36773843,CONTA_POUPANCA,PESSOA_JURIDICA,Sá - ME,64932183771910,Sa - ME,2020-10-18,ATIVA,2025-04-06,9283474.76,MATRIZ,0,959,0.55,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Empresa ativa', 'Capital social elevado']"
82483bea-af7a-4d6d-94be-e0d5cf19a1ba,E6074694820241106E6DEA1D84ECC462D,2,20288881827768,84889.68,2024-11-06T09:02:22,20288881827768,CNPJ,BANCO INTER S.A.,1846,98949854,CONTA_POUPANCA,PESSOA_JURIDICA,Duarte S/A,20288881827768,Duarte S/A,2022-06-06,ATIVA,2024-08-11,881832.57,MATRIZ,7,57,0.7,"['Empresa ativa', 'Capital social elevado']"
b3b451df-4962-4909-a5a8-71627ba1b7eb,E6074694820240623AA0E5B24DBFF4C97,9,60724227539558,48816.4,2024-06-23T13:24:04,60724227539558,CNPJ,BANRISUL,9686,67220712,CONTA_CORRENTE,PESSOA_JURIDICA,Moraes e Filhos,60724227539558,Moraes e Filhos,2018-08-24,ATIVA,2024-08-24,3982095.74,MATRIZ,8,90,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
49e71819-a4d8-4737-8cc8-4e0931dd8c83,E6074694820240106485821903206450A,1,84334225859183,24712.72,2024-01-06T04:14:21,84334225859183,CNPJ,NUBANK,2977,19113534,CONTA_CORRENTE,PESSOA_JURIDICA,Guerra,84334225859183,Guerra,2019-03-16,ATIVA,2024-12-19,5606417.96,MATRIZ,8,1179,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
ca94dfdf-da23-4e7c-ad11-55acc7cdf1fa,E607469482023110284F0438A05504549,2,92223015449754,18904.76,2023-11-02T11:07:46,92223015449754,CNPJ,BANCO BTG PACTUAL S.A.,4978,52549396,CONTA_POUPANCA,PESSOA_JURIDICA,Ferreira,92223015449754,Ferreira,2018-01-07,ATIVA,2025-05-01,8218138.0,FILIAL,3,834,1.0,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
919c8d09-b629-43b8-b883-19877525d96f,E6074694820240102CB02996375A64234,5,10500480812825,94453.15,2024-01-02T19:10:47,10500480812825,CNPJ,CAIXA ECONÔMICA FEDERAL,2665,72195899,CONTA_CORRENTE,PESSOA_JURIDICA,Pimenta - EI,10500480812825,Pimenta - EI,2021-06-24,ATIVA,2024-12-17,389869.69,FILIAL,0,1195,0.3,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente']"
9297a560-3e39-46b9-95c8-443ac03fe336,E60746948202406053BC42552F2EF4B60,9,74690518177146,74013.9,2024-06-05T09:20:21,74690518177146,CNPJ,CAIXA ECONÔMICA FEDERAL,6535,36859054,CONTA_CORRENTE,PESSOA_JURIDICA,da Rosa,74690518177146,da Rosa,2019-06-23,ATIVA,2024-06-18,4396788.7,FILIAL,0,1189,0.75,"['Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
1e64d017-531c-454b-92eb-117559fd85fd,E6074694820250106ED20E0A0102E4DA5,4,75067116353066,39251.93,2025-01-06T17:34:23,75067116353066,CNPJ,CAIXA ECONÔMICA FEDERAL,9861,39573214,CONTA_CORRENTE,PESSOA_JURIDICA,Vieira - EI,75067116353066,Vieira - EI,2022-03-28,ATIVA,2025-04-02,4510657.59,MATRIZ,3,435,0.8,"['Empresa ativa', 'Capital social elevado']"
f142fa52-828f-4620-b79f-73b19a2a86b0,E6074694820240708FC97368FF6334F07,4,29829312579249,49031.6,2024-07-08T23:31:01,29829312579249,CNPJ,ITAÚ UNIBANCO S.A.,6332,60467402,CONTA_CORRENTE,PESSOA_JURIDICA,Correia e Filhos,29829312579249,Correia e Filhos,2021-09-02,ATIVA,2024-05-17,5228541.39,MATRIZ,5,881,0.8,"['Empresa ativa', 'Capital social elevado']"
c8da353b-f2c2-4ccc-9671-f47d350a50e4,E60746948202309034B6205031F284C13,7,56649645957557,93662.28,2023-09-03T01:31:33,56649645957557,CNPJ,BANRISUL,8017,27332505,CONTA_CORRENTE,PESSOA_JURIDICA,Borges,56649645957557,Borges,2017-08-15,ATIVA,2025-03-29,2260824.7,FILIAL,0,454,0.4,"['Nenhuma transação comum com este cliente', 'Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
2d078d8c-e795-42b8-bce3-c2ecea6686c1,E607469482024121780A7B581897F40EE,8,88482522377483,81076.33,2024-12-17T20:31:41,88482522377483,CNPJ,BANCO DO BRASIL S.A.,6078,19122768,CONTA_POUPANCA,PESSOA_JURIDICA,Camargo,88482522377483,Camargo,2018-04-11,ATIVA,2024-06-08,7953823.37,FILIAL,4,556,0.65,"['Proporção baixa de transações com este cliente', 'Muito baixa movimentação anual', 'Empresa ativa', 'Empresa com mais de 5 anos de existência', 'Capital social elevado']"
