id,destination_key_value,amount,timestamp,key_type,institution,branch,account_number,account_type,owner_type,owner_name,cpf,full_name,birth_date,registration_date,status,common_transfers_client,all_transfers
0b64fa0f-f937-49d5-ae55-bb4a4c43343a,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,93725.89,2020-11-29T18:12:24,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,10,24
3f10d90f-8c55-4b0a-bc28-c66014af03af,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,33558.08,2021-03-14T04:05:59,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,5,880
d9ee68ad-6784-4a24-9315-2c21cc93cdf5,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,86664.07,2020-11-15T13:08:45,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,1,483
5c9b2c3d-4b59-4797-bab6-8e06a73bdef2,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,71694.05,2021-03-31T19:19:14,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,6,906
30ae7793-0a1a-4ea3-b8d5-9ae0e6968396,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,18125.4,2023-08-02T03:46:17,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,9,506
5b05275f-2a1e-440e-8ff3-2ccbe0d64ae4,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,6268.6,2024-10-27T18:11:09,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,5,856
95744a50-4b84-4d51-8479-20ff074edb50,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,52926.07,2025-03-25T05:21:19,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,0,1039
51736e19-6d4b-4ab2-ac22-6dca3ea1c95e,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,12148.67,2020-08-22T07:01:18,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,5,1199
71c48aa5-e7a3-45b6-830d-3749ad5e25e1,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,15244.74,2025-05-01T21:32:06,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,7,594
c51648db-1204-4603-83ca-50a6ca9b2971,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,37366.13,2023-07-24T06:01:18,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,5,1055
61caddb1-9ee6-4190-90bb-1e72fecfced5,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,33403.85,2024-10-28T04:01:28,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,0,857
267b21f5-780f-40ea-baf6-20a023b70d2a,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,36232.19,2022-08-27T18:58:09,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,3,41
0be20bf2-6bf6-4d51-93d8-31614623de97,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,83019.62,2022-08-19T01:29:28,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,0,73
6e8fdf50-9d9a-4cd2-a718-42e6037de240,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,5318.27,2024-03-04T09:53:08,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,0,522
c4d7692a-ead9-4cf6-920c-79b59f0d4657,ad9198b0-d95e-4c8b-89ca-1894e62cdd89,42235.59,2023-02-20T12:07:28,EVP,ITAÚ UNIBANCO S.A.,5125,69583902,CONTA_CORRENTE,PESSOA_FISICA,Renan Sales,18965254906,Renan Sales,1972-09-15,2023-09-01 08:26:41,ATIVO,0,979
e9de533b-cc21-4a54-a242-98bf21dc6abe,23592481037,39358.39,2025-05-08T15:07:21,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,0,585
4ac3620b-b3e1-4945-91ab-60998ed0f482,23592481037,69097.98,2023-08-09T07:47:58,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,0,1074
e94a1ecc-e401-4d6e-9e71-b3ae9d9cb9ee,23592481037,47588.01,2025-02-03T12:15:15,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,9,80
2f5b79bf-fe89-4704-9a42-d8e16cb8b1ba,23592481037,34597.0,2025-03-12T05:13:23,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,0,877
3dba9444-bd16-4568-bb16-931afb1fe5f7,23592481037,48611.25,2024-11-20T13:28:21,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,6,1159
57187965-ae4a-4c96-adfc-49185e37aeeb,23592481037,62082.51,2021-10-01T22:05:40,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,8,457
e21fc0d2-1383-44e6-8972-20b8787a859b,23592481037,84831.09,2020-07-22T07:40:07,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,9,1051
421b017c-4bba-4d88-bdde-ce0d150449e8,23592481037,21671.02,2021-10-14T19:56:58,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,7,1077
fa434aec-e224-4641-b735-0bb5b5525006,23592481037,8876.98,2020-10-14T22:14:29,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,7,577
34214e4c-57ba-47b9-92d1-c5d637cf93d4,23592481037,94693.63,2024-03-19T06:44:18,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,7,433
0d180fad-ed29-48f4-9959-f29bd561a574,23592481037,96157.61,2025-01-24T17:48:13,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,10,902
dbdab35f-e04a-43c8-b27a-0f90ec809a17,23592481037,84747.27,2021-09-14T00:28:56,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,0,28
fada9c3a-21a8-4e02-9869-04fc2698ec8f,23592481037,41172.18,2022-05-21T14:39:38,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,1,11
867960ec-d7d4-47a0-bd33-bcb7f7724a1d,23592481037,38153.59,2024-05-20T10:50:37,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,0,538
e7550837-53cd-4ec5-8e74-7aa25568f8f9,23592481037,21903.74,2023-03-02T07:56:29,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,4,848
f26fa2de-57c4-40f9-a434-e5480cb3208a,23592481037,27357.61,2023-10-02T06:19:23,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,0,511
ce115bd8-5d93-48b9-af00-0499aa24b79a,23592481037,90243.39,2022-10-14T01:55:58,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,0,833
5eec61cd-a6dc-493c-af74-8db1f0e1a308,23592481037,18219.29,2023-05-17T14:01:59,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,0,28
001867e5-1c9a-45d8-9fc3-a655dcbf2e08,23592481037,578.08,2022-10-19T17:52:52,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,0,494
3ee93f37-a611-4c08-881a-b017bba4e97f,23592481037,39745.49,2020-07-30T22:05:26,CPF,BANCO SANTANDER S.A.,8003,82007391,CONTA_POUPANCA,PESSOA_FISICA,Ana Carolina Araújo,23592481037,Ana Carolina Araújo,1959-05-13,2023-10-05 20:36:35,ATIVO,0,434
42a50daa-03be-486f-9d34-22b81dc14213,6b8df171-aaad-47c7-a359-40085adbc507,32453.29,2022-06-10T00:22:22,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,0,866
bc1b2750-cc6f-4661-8199-6f9c5aabd3af,6b8df171-aaad-47c7-a359-40085adbc507,24563.11,2020-09-24T21:52:19,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,4,77
7efb2f23-894f-47ad-86fd-3367cc77c783,6b8df171-aaad-47c7-a359-40085adbc507,89331.01,2025-01-21T07:34:14,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,0,512
2f177f69-55ae-4fec-af1e-9c9f726b4d05,6b8df171-aaad-47c7-a359-40085adbc507,62361.36,2021-11-21T18:56:01,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,3,960
b40f3b4e-2092-4470-8dc4-4dcf4081aba0,6b8df171-aaad-47c7-a359-40085adbc507,29971.28,2022-10-10T04:42:17,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,2,467
4dfe382a-8e4e-48f1-bf86-2c61a1ef6f40,6b8df171-aaad-47c7-a359-40085adbc507,89541.16,2023-09-11T10:10:03,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,0,1025
fa809896-4b6d-42c2-b1f2-cba509ad8478,6b8df171-aaad-47c7-a359-40085adbc507,86397.35,2023-05-18T11:09:02,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,0,592
c234c0a4-1c26-442d-8a30-d57d7728edf3,6b8df171-aaad-47c7-a359-40085adbc507,87352.28,2025-04-30T17:47:47,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,1,424
3970d7ef-8533-4afd-9d9c-8cd7f7d216df,6b8df171-aaad-47c7-a359-40085adbc507,97284.6,2022-03-22T00:38:33,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,0,1039
e88563c0-2a05-421b-8031-6b9a07ebaddd,6b8df171-aaad-47c7-a359-40085adbc507,19042.24,2024-06-21T21:18:50,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,7,1027
6f7248ca-7f11-4940-b8b8-9c96b62ec911,6b8df171-aaad-47c7-a359-40085adbc507,47362.33,2020-11-17T13:16:29,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,4,56
2c2de724-2ae0-44e5-a3b8-e4c73f2f53be,6b8df171-aaad-47c7-a359-40085adbc507,85329.81,2023-01-18T18:50:26,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,0,591
15f33a25-9d84-4f6b-a3ef-c58fefab61a7,6b8df171-aaad-47c7-a359-40085adbc507,67304.95,2024-10-09T17:03:24,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,7,820
91301023-9a6b-421b-9516-9623c827d774,6b8df171-aaad-47c7-a359-40085adbc507,18820.54,2022-01-24T08:13:20,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,0,878
e4015d7e-c03a-48da-872c-edc2ca977dcb,6b8df171-aaad-47c7-a359-40085adbc507,74289.7,2021-08-31T00:42:36,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,0,490
3677bc39-d24d-4744-b491-1c71e7448b38,6b8df171-aaad-47c7-a359-40085adbc507,98289.06,2025-06-11T08:27:02,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,3,535
5d7f45d3-35d0-45fa-a2bf-64e13eb15938,6b8df171-aaad-47c7-a359-40085adbc507,91306.93,2020-07-08T01:13:54,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,8,1028
494a5dec-2aa0-492d-8233-a2b42bcc3053,6b8df171-aaad-47c7-a359-40085adbc507,94815.63,2024-04-10T22:01:34,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,5,875
6920f38e-6c00-42d6-86a6-cc37fd957bfc,6b8df171-aaad-47c7-a359-40085adbc507,95552.82,2021-09-26T05:21:00,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,9,1106
8d625e8d-97dd-47c3-b11a-ebb0b04b29ae,6b8df171-aaad-47c7-a359-40085adbc507,38237.71,2020-09-03T21:31:15,EVP,BANCO BTG PACTUAL S.A.,2390,87858262,CONTA_CORRENTE,PESSOA_FISICA,Noah Mendonça,05236276101,Noah Mendonça,1963-04-14,2022-09-20 21:01:18,ATIVO,5,806
c983c43b-6b61-444d-948f-8bc11a63018b,mgarcia@example.org,72221.89,2022-03-04T11:32:04,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,10,546
998173b3-27b5-482b-9205-b9d0e88c7a29,mgarcia@example.org,25800.02,2024-09-04T12:05:06,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,5,966
f1b2e790-b0cf-40c2-aafe-2e1fb923b0de,mgarcia@example.org,4282.29,2021-10-26T19:49:51,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,0,465
7cfa8e1e-f604-4fa8-8e8c-7c8cc51b8387,mgarcia@example.org,46800.77,2020-11-16T01:02:20,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,10,570
66d37051-da7c-46d3-837e-4346f6db0133,mgarcia@example.org,459.4,2025-03-05T00:31:12,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,0,94
3db2ba0c-e1da-4ee0-9b9a-1cf04a92b988,mgarcia@example.org,3752.21,2021-05-11T22:29:51,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,3,421
2bf6c46b-4d78-4e20-8809-0c26d26c3393,mgarcia@example.org,47402.72,2023-10-27T06:04:14,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,8,97
e1b8d7bc-896a-469f-98de-143acfb05513,mgarcia@example.org,78830.65,2023-05-17T18:44:40,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,0,1080
e4b4e57e-ce16-43c2-872d-88e49ae5c55a,mgarcia@example.org,59019.96,2025-04-03T18:26:09,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,0,932
6333f2cf-511e-4d69-867e-b0b1b24627d4,mgarcia@example.org,79283.95,2025-04-03T01:29:42,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,4,94
95e74b48-d45a-4b4e-a455-1526dd5c8b3e,mgarcia@example.org,17547.82,2021-03-08T21:01:33,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,5,949
0f40b011-4517-4cd9-a21a-b7a4ed3594cc,mgarcia@example.org,18100.58,2024-01-25T15:31:27,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,5,415
e7d81e1b-63b2-40a3-8197-4e57e1449a68,mgarcia@example.org,43487.91,2023-02-09T22:11:09,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,0,446
cb9f2e9d-4a1e-4513-a2ac-a56f336d8016,mgarcia@example.org,44148.15,2021-09-30T16:16:58,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,0,1081
4775918d-3592-445c-bb64-b4c3df9a03f8,mgarcia@example.org,57853.39,2021-11-17T01:22:28,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,9,428
53c9ec60-6df6-4dce-b240-42d746d0c8f3,mgarcia@example.org,64222.99,2024-03-17T02:24:48,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,7,1030
065b6456-9fa1-429c-a11b-fecdc02d1fe5,mgarcia@example.org,37574.23,2021-02-26T13:20:24,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,0,1040
8623193d-af77-4a21-b636-82db8d11624b,mgarcia@example.org,99908.83,2020-12-14T12:38:18,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,0,844
857c88c8-bb89-453a-a15e-b06925b38b1e,mgarcia@example.org,47278.14,2023-07-28T00:33:40,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,0,966
f22be9a7-500c-44e8-afae-3bed2970a4a8,mgarcia@example.org,36859.41,2023-07-28T08:24:26,EMAIL,BANCO SANTANDER S.A.,1520,96651382,CONTA_CORRENTE,PESSOA_FISICA,Arthur Oliveira,49471388317,Arthur Oliveira,1965-02-21,2021-02-14 11:01:33,INATIVO,6,1037
6b0ccb27-4da9-4dbd-97b9-cf7c344cd98c,12053462957,67619.71,2024-06-25T14:22:23,CPF,NUBANK,1537,10912108,CONTA_POUPANCA,PESSOA_FISICA,João Guilherme Guerra,12053462957,João Guilherme Guerra,1961-06-13,2021-12-21 09:58:30,INATIVO,6,1033
0f275b7f-04ac-495d-811d-574a82e2a879,12053462957,46495.23,2023-09-22T12:36:16,CPF,NUBANK,1537,10912108,CONTA_POUPANCA,PESSOA_FISICA,João Guilherme Guerra,12053462957,João Guilherme Guerra,1961-06-13,2021-12-21 09:58:30,INATIVO,0,484
d34be629-10df-4ee2-96a0-3811329603bd,12053462957,20340.97,2022-12-20T13:04:14,CPF,NUBANK,1537,10912108,CONTA_POUPANCA,PESSOA_FISICA,João Guilherme Guerra,12053462957,João Guilherme Guerra,1961-06-13,2021-12-21 09:58:30,INATIVO,10,459
1cd3d55e-9b15-4454-ac81-1aa3c7505db5,12053462957,20191.31,2021-06-12T14:10:01,CPF,NUBANK,1537,10912108,CONTA_POUPANCA,PESSOA_FISICA,João Guilherme Guerra,12053462957,João Guilherme Guerra,1961-06-13,2021-12-21 09:58:30,INATIVO,0,1072
1e364bb4-15e2-420f-8501-c4c6f9fef3eb,12053462957,87542.5,2022-03-04T06:49:03,CPF,NUBANK,1537,10912108,CONTA_POUPANCA,PESSOA_FISICA,João Guilherme Guerra,12053462957,João Guilherme Guerra,1961-06-13,2021-12-21 09:58:30,INATIVO,0,932
d61112ad-d866-46e1-a6a0-30bbb47da952,12053462957,22820.97,2025-03-06T04:40:31,CPF,NUBANK,1537,10912108,CONTA_POUPANCA,PESSOA_FISICA,João Guilherme Guerra,12053462957,João Guilherme Guerra,1961-06-13,2021-12-21 09:58:30,INATIVO,7,903
57c43d48-6965-45f7-b441-fd0f4b4e72b3,12053462957,23961.38,2025-02-17T14:40:17,CPF,NUBANK,1537,10912108,CONTA_POUPANCA,PESSOA_FISICA,João Guilherme Guerra,12053462957,João Guilherme Guerra,1961-06-13,2021-12-21 09:58:30,INATIVO,10,76
7934c61a-bc84-4004-b668-a33c24cf73d2,12053462957,623.29,2021-08-19T05:32:34,CPF,NUBANK,1537,10912108,CONTA_POUPANCA,PESSOA_FISICA,João Guilherme Guerra,12053462957,João Guilherme Guerra,1961-06-13,2021-12-21 09:58:30,INATIVO,0,1071
6572e813-98f5-471b-b561-9f5ee0193007,12053462957,43757.04,2025-06-06T10:16:08,CPF,NUBANK,1537,10912108,CONTA_POUPANCA,PESSOA_FISICA,João Guilherme Guerra,12053462957,João Guilherme Guerra,1961-06-13,2021-12-21 09:58:30,INATIVO,0,800
